id,dateadded,url,url_status,last_online,threat,tags,urlhaus_link,reporter
,,"9.9.9.9999999"
"3552599","2025-05-26 02:25:05","http://219.156.177.5:60126/i","online","2025-05-26 02:25:05","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552599/","geenensp"
"3552597","2025-05-26 02:19:06","http://117.205.86.3:57480/bin.sh","online","2025-05-26 02:19:06","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552597/","geenensp"
"3552598","2025-05-26 02:19:06","http://117.254.99.111:37816/bin.sh","online","2025-05-26 02:19:06","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552598/","geenensp"
"3552595","2025-05-26 02:07:06","http://39.74.149.75:39178/i","online","2025-05-26 02:07:06","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552595/","geenensp"
"3552594","2025-05-26 02:03:07","http://203.177.28.155:51427/bin.sh","online","2025-05-26 02:03:07","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552594/","geenensp"
"3552593","2025-05-26 02:02:09","http://59.94.118.120:48201/bin.sh","online","2025-05-26 02:02:09","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552593/","geenensp"
"3552592","2025-05-26 01:58:04","http://31.57.159.6/hiddenbin/boatnet.ppc","online","2025-05-26 01:58:04","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552592/","ClearlyNotB"
"3552568","2025-05-26 01:57:10","http://31.57.159.6/hiddenbin/boatnet.x86","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552568/","ClearlyNotB"
"3552569","2025-05-26 01:57:10","http://31.57.159.6/hiddenbin/boatnet.arm5","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552569/","ClearlyNotB"
"3552570","2025-05-26 01:57:10","http://31.57.159.6/hiddenbin/boatnet.arc","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552570/","ClearlyNotB"
"3552571","2025-05-26 01:57:10","http://31.57.159.6/hiddenbin/boatnet.mpsl","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552571/","ClearlyNotB"
"3552572","2025-05-26 01:57:10","http://31.57.159.6/hiddenbin/boatnet.mips","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552572/","ClearlyNotB"
"3552573","2025-05-26 01:57:10","http://31.57.159.6/hiddenbin/boatnet.arm6","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552573/","ClearlyNotB"
"3552574","2025-05-26 01:57:10","http://31.57.159.6/hiddenbin/boatnet.arm7","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552574/","ClearlyNotB"
"3552575","2025-05-26 01:57:10","http://31.57.159.6/hiddenbin/boatnet.m68k","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552575/","ClearlyNotB"
"3552576","2025-05-26 01:57:10","http://31.57.159.6/hiddenbin/boatnet.arm","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552576/","ClearlyNotB"
"3552577","2025-05-26 01:57:10","http://185.177.239.171/bot.mpsl","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552577/","ClearlyNotB"
"3552578","2025-05-26 01:57:10","http://185.177.239.171/bot.spc","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552578/","ClearlyNotB"
"3552579","2025-05-26 01:57:10","http://31.57.159.6/hiddenbin/boatnet.spc","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552579/","ClearlyNotB"
"3552580","2025-05-26 01:57:10","http://185.177.239.171/bot.mips","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552580/","ClearlyNotB"
"3552581","2025-05-26 01:57:10","http://185.177.239.171/bot.ppc","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552581/","ClearlyNotB"
"3552582","2025-05-26 01:57:10","http://185.177.239.171/bot.sh4","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552582/","ClearlyNotB"
"3552583","2025-05-26 01:57:10","http://31.57.159.6/hiddenbin/boatnet.sh4","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552583/","ClearlyNotB"
"3552584","2025-05-26 01:57:10","http://185.177.239.171/bot.x86_64","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552584/","ClearlyNotB"
"3552585","2025-05-26 01:57:10","http://185.177.239.171/bot.arm6","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552585/","ClearlyNotB"
"3552586","2025-05-26 01:57:10","http://185.177.239.171/bot.arm5","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552586/","ClearlyNotB"
"3552587","2025-05-26 01:57:10","http://185.177.239.171/bot.arm","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552587/","ClearlyNotB"
"3552588","2025-05-26 01:57:10","http://185.177.239.171/bot.m68k","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552588/","ClearlyNotB"
"3552589","2025-05-26 01:57:10","http://185.177.239.171/bot.x86","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552589/","ClearlyNotB"
"3552590","2025-05-26 01:57:10","http://185.177.239.171/bot.arm7","online","2025-05-26 01:57:10","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3552590/","ClearlyNotB"
"3552566","2025-05-26 01:53:22","http://117.213.84.69:40363/i","online","2025-05-26 01:53:22","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552566/","geenensp"
"3552565","2025-05-26 01:53:05","http://59.96.142.242:41734/i","online","2025-05-26 01:53:05","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552565/","geenensp"
"3552564","2025-05-26 01:51:05","http://39.74.149.75:39178/bin.sh","online","2025-05-26 01:51:05","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552564/","geenensp"
"3552563","2025-05-26 01:43:20","http://117.209.86.32:47554/bin.sh","online","2025-05-26 01:43:20","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552563/","geenensp"
"3552562","2025-05-26 01:42:20","http://117.205.169.226:49039/i","online","2025-05-26 01:42:20","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552562/","geenensp"
"3552561","2025-05-26 01:34:08","http://196.189.96.59:40759/i","online","2025-05-26 01:34:08","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3552561/","geenensp"
"3552560","2025-05-26 01:25:07","http://59.88.152.201:52896/i","online","2025-05-26 01:25:07","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552560/","geenensp"
"3552559","2025-05-26 01:23:05","http://59.96.142.242:41734/bin.sh","online","2025-05-26 01:23:05","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552559/","geenensp"
"3552558","2025-05-26 01:14:10","http://196.189.96.59:40759/bin.sh","online","2025-05-26 01:14:10","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3552558/","geenensp"
"3552556","2025-05-26 01:13:10","http://27.37.76.208:49003/i","online","2025-05-26 01:13:10","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552556/","geenensp"
"3552557","2025-05-26 01:13:10","http://182.121.173.50:53638/i","online","2025-05-26 01:13:10","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552557/","geenensp"
"3552555","2025-05-26 01:12:13","http://117.205.169.226:49039/bin.sh","online","2025-05-26 01:12:13","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552555/","geenensp"
"3552554","2025-05-26 01:06:06","http://59.88.152.201:52896/bin.sh","online","2025-05-26 01:06:06","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552554/","geenensp"
"3552553","2025-05-26 01:00:05","http://182.121.173.50:53638/bin.sh","online","2025-05-26 01:00:05","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552553/","geenensp"
"3552552","2025-05-26 00:53:05","http://59.94.112.124:49992/bin.sh","online","2025-05-26 00:53:05","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552552/","geenensp"
"3552551","2025-05-26 00:52:39","http://117.216.188.11:44617/i","online","2025-05-26 00:52:39","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552551/","geenensp"
"3552550","2025-05-26 00:48:06","http://27.37.76.208:49003/bin.sh","online","2025-05-26 00:48:06","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552550/","geenensp"
"3552549","2025-05-26 00:48:05","http://61.3.110.159:54789/i","online","2025-05-26 00:48:05","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552549/","geenensp"
"3552548","2025-05-26 00:42:07","http://42.234.244.117:54160/i","online","2025-05-26 00:42:07","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552548/","geenensp"
"3552547","2025-05-26 00:36:04","http://182.117.49.214:42632/bin.sh","online","2025-05-26 00:36:04","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552547/","geenensp"
"3552546","2025-05-26 00:29:05","http://42.233.105.126:50634/i","online","2025-05-26 00:29:05","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552546/","geenensp"
"3552545","2025-05-26 00:25:06","http://115.48.155.41:40778/i","online","2025-05-26 00:25:06","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552545/","geenensp"
"3552544","2025-05-26 00:23:06","http://42.234.244.117:54160/bin.sh","online","2025-05-26 00:23:06","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552544/","geenensp"
"3552542","2025-05-26 00:18:09","http://61.3.110.159:54789/bin.sh","online","2025-05-26 00:18:09","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552542/","geenensp"
"3552541","2025-05-26 00:11:16","http://123.10.137.96:36484/i","online","2025-05-26 00:11:16","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552541/","geenensp"
"3552540","2025-05-26 00:09:12","http://183.214.149.164:57990/bin.sh","online","2025-05-26 00:09:12","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3552540/","geenensp"
"3552539","2025-05-26 00:09:11","http://185.156.72.8/3.exe","online","2025-05-26 00:09:11","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3552539/","c2hunter"
"3552538","2025-05-26 00:09:07","http://185.156.72.8/4.exe","online","2025-05-26 00:09:07","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3552538/","c2hunter"
"3552537","2025-05-26 00:09:06","http://185.156.72.8/1.exe","online","2025-05-26 00:09:06","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3552537/","c2hunter"
"3552536","2025-05-26 00:09:04","http://185.156.72.8/2.exe","online","2025-05-26 00:09:04","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3552536/","c2hunter"
"3552535","2025-05-26 00:08:07","http://117.217.42.203:44285/i","online","2025-05-26 00:08:07","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552535/","geenensp"
"3552534","2025-05-26 00:03:12","http://115.48.155.41:40778/bin.sh","online","2025-05-26 00:03:12","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552534/","geenensp"
"3552533","2025-05-26 00:03:10","http://115.54.160.229:42774/i","online","2025-05-26 00:03:10","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552533/","geenensp"
"3552532","2025-05-26 00:00:09","http://77.45.247.184:52305/bin.sh","online","2025-05-26 00:00:09","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552532/","geenensp"
"3552531","2025-05-25 23:59:07","http://42.233.105.126:50634/bin.sh","online","2025-05-25 23:59:07","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552531/","geenensp"
"3552529","2025-05-25 23:52:09","http://117.93.33.194:60171/bin.sh","online","2025-05-25 23:52:09","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3552529/","geenensp"
"3552528","2025-05-25 23:52:07","http://185.156.72.2/files/7899081257/ji24d6d.exe","online","2025-05-25 23:52:07","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3552528/","c2hunter"
"3552527","2025-05-25 23:51:07","http://123.10.137.96:36484/bin.sh","online","2025-05-25 23:51:07","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552527/","geenensp"
"3552526","2025-05-25 23:49:24","http://117.215.50.131:41314/bin.sh","online","2025-05-25 23:49:24","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552526/","geenensp"
"3552525","2025-05-25 23:48:11","http://175.173.41.173:55855/i","online","2025-05-25 23:48:11","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552525/","geenensp"
"3552524","2025-05-25 23:45:26","http://117.217.42.203:44285/bin.sh","online","2025-05-25 23:45:26","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552524/","geenensp"
"3552522","2025-05-25 23:45:10","http://123.9.253.158:35232/i","online","2025-05-25 23:45:10","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552522/","geenensp"
"3552523","2025-05-25 23:45:10","http://115.57.233.16:37929/i","online","2025-05-25 23:45:10","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552523/","geenensp"
"3552521","2025-05-25 23:41:13","http://27.215.178.37:54605/bin.sh","online","2025-05-25 23:41:13","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552521/","geenensp"
"3552519","2025-05-25 23:30:05","http://115.48.15.193:43780/bin.sh","online","2025-05-25 23:37:57","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552519/","geenensp"
"3552518","2025-05-25 23:23:05","http://115.57.233.16:37929/bin.sh","online","2025-05-26 00:02:18","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552518/","geenensp"
"3552516","2025-05-25 23:19:06","http://123.9.253.158:35232/bin.sh","online","2025-05-26 00:14:52","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552516/","geenensp"
"3552515","2025-05-25 23:19:04","http://42.237.53.18:35144/i","online","2025-05-26 00:21:36","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552515/","geenensp"
"3552514","2025-05-25 23:15:09","http://119.185.242.78:59418/bin.sh","online","2025-05-25 23:49:05","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552514/","geenensp"
"3552513","2025-05-25 23:12:11","http://117.206.111.46:53118/i","online","2025-05-26 00:18:15","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552513/","geenensp"
"3552512","2025-05-25 23:09:06","http://185.156.72.2/files/5373782173/PfYJ8Lo.exe","online","2025-05-26 00:17:15","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3552512/","c2hunter"
"3552510","2025-05-25 23:04:22","http://120.61.201.64:37637/i","online","2025-05-25 23:38:29","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552510/","geenensp"
"3552509","2025-05-25 23:02:05","http://115.49.3.237:53281/i","online","2025-05-26 00:23:01","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552509/","geenensp"
"3552507","2025-05-25 22:55:06","http://42.237.53.18:35144/bin.sh","online","2025-05-25 23:49:05","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552507/","geenensp"
"3552506","2025-05-25 22:50:05","http://115.49.3.237:53281/bin.sh","online","2025-05-25 23:43:18","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552506/","geenensp"
"3552505","2025-05-25 22:43:05","http://113.26.80.149:39446/i","online","2025-05-26 00:23:32","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3552505/","geenensp"
"3552504","2025-05-25 22:42:07","http://42.234.246.141:56032/bin.sh","online","2025-05-25 23:52:11","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552504/","geenensp"
"3552503","2025-05-25 22:41:20","http://117.206.111.46:53118/bin.sh","online","2025-05-26 00:11:31","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552503/","geenensp"
"3552501","2025-05-25 22:22:09","http://219.157.55.110:45483/bin.sh","online","2025-05-26 00:00:35","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552501/","geenensp"
"3552500","2025-05-25 22:20:09","http://113.26.80.149:39446/bin.sh","online","2025-05-25 23:56:19","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3552500/","geenensp"
"3552499","2025-05-25 22:10:05","http://76.72.238.153:59506/bin.sh","online","2025-05-26 00:24:56","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552499/","geenensp"
"3552498","2025-05-25 22:08:04","http://59.98.195.60:45381/i","online","2025-05-26 00:18:31","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552498/","geenensp"
"3552497","2025-05-25 22:05:05","http://115.58.134.24:38180/i","online","2025-05-26 00:13:41","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552497/","geenensp"
"3552496","2025-05-25 22:03:15","http://185.156.72.2/files/1684993023/9hlV1Xt.exe","online","2025-05-26 00:19:32","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3552496/","c2hunter"
"3552495","2025-05-25 22:03:05","http://219.156.100.163:50690/i","online","2025-05-25 23:58:56","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552495/","geenensp"
"3552494","2025-05-25 21:56:05","http://182.119.0.235:49166/i","online","2025-05-25 23:41:15","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552494/","geenensp"
"3552493","2025-05-25 21:55:04","http://196.188.74.98:52938/bin.sh","online","2025-05-26 00:09:54","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3552493/","geenensp"
"3552492","2025-05-25 21:51:07","http://117.219.153.186:55758/i","online","2025-05-25 23:59:47","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552492/","geenensp"
"3552491","2025-05-25 21:47:06","http://59.98.195.60:45381/bin.sh","online","2025-05-26 00:27:24","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552491/","geenensp"
"3552490","2025-05-25 21:46:06","http://219.156.100.163:50690/bin.sh","online","2025-05-25 23:52:30","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552490/","geenensp"
"3552489","2025-05-25 21:44:10","http://185.156.72.2/files/6660065415/vCAaO99.exe","online","2025-05-26 00:05:58","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3552489/","c2hunter"
"3552488","2025-05-25 21:43:05","http://117.208.165.78:46704/i","online","2025-05-26 00:29:19","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552488/","geenensp"
"3552487","2025-05-25 21:41:03","http://115.58.134.24:38180/bin.sh","online","2025-05-26 00:04:35","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552487/","geenensp"
"3552486","2025-05-25 21:25:05","http://182.119.0.235:49166/bin.sh","online","2025-05-25 23:53:56","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552486/","geenensp"
"3552485","2025-05-25 21:20:09","http://115.48.15.193:43780/i","online","2025-05-25 23:40:16","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552485/","geenensp"
"3552484","2025-05-25 21:15:21","http://117.208.165.78:46704/bin.sh","online","2025-05-25 23:58:33","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552484/","geenensp"
"3552482","2025-05-25 21:11:12","http://117.214.224.9:42408/i","online","2025-05-26 00:10:50","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3552482/","geenensp"
"3552480","2025-05-25 20:56:06","http://123.5.138.195:36188/bin.sh","online","2025-05-25 23:49:14","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552480/","geenensp"
"3552479","2025-05-25 20:53:05","http://182.121.225.187:34631/i","online","2025-05-25 23:55:55","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552479/","geenensp"
"3552477","2025-05-25 20:45:05","http://77.45.247.184:52305/i","online","2025-05-25 23:43:18","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552477/","geenensp"
"3552475","2025-05-25 20:28:06","http://182.121.225.187:34631/bin.sh","online","2025-05-25 23:50:41","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552475/","geenensp"
"3552472","2025-05-25 20:26:05","http://117.205.170.218:38588/i","online","2025-05-26 00:11:19","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552472/","geenensp"
"3552471","2025-05-25 20:17:25","http://117.214.224.9:42408/bin.sh","online","2025-05-25 23:39:24","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3552471/","geenensp"
"3552469","2025-05-25 20:04:05","http://115.61.47.209:47697/bin.sh","online","2025-05-26 00:24:19","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552469/","geenensp"
"3552468","2025-05-25 19:51:06","http://120.28.163.158:56624/bin.sh","online","2025-05-25 23:47:01","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3552468/","geenensp"
"3552467","2025-05-25 19:46:20","http://117.209.118.191:57556/bin.sh","online","2025-05-25 23:55:43","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552467/","geenensp"
"3552466","2025-05-25 19:44:05","http://182.121.12.208:49366/i","online","2025-05-26 00:12:36","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552466/","geenensp"
"3552465","2025-05-25 19:43:06","http://185.156.72.2/files/5561582465/GQoCrEB.exe","online","2025-05-25 23:45:51","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3552465/","c2hunter"
"3552464","2025-05-25 19:42:05","http://182.113.40.242:41724/i","online","2025-05-26 00:11:48","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552464/","geenensp"
"3552463","2025-05-25 19:40:05","http://61.53.91.50:57349/i","online","2025-05-26 00:03:47","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552463/","geenensp"
"3552462","2025-05-25 19:38:20","http://117.205.170.218:38588/bin.sh","online","2025-05-26 00:01:46","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552462/","geenensp"
"3552461","2025-05-25 19:35:06","http://61.53.91.50:57349/bin.sh","online","2025-05-25 23:43:09","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552461/","geenensp"
"3552460","2025-05-25 19:35:05","http://42.227.246.128:56274/i","online","2025-05-26 00:27:28","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552460/","geenensp"
"3552455","2025-05-25 19:20:06","http://182.121.12.208:49366/bin.sh","online","2025-05-25 23:48:08","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552455/","geenensp"
"3552454","2025-05-25 19:17:10","http://182.113.40.242:41724/bin.sh","online","2025-05-25 23:39:24","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552454/","geenensp"
"3552453","2025-05-25 19:11:12","http://42.227.246.128:56274/bin.sh","online","2025-05-26 00:22:52","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552453/","geenensp"
"3552447","2025-05-25 18:37:05","http://59.98.117.189:46052/i","online","2025-05-26 00:26:02","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552447/","geenensp"
"3552444","2025-05-25 18:30:05","http://222.137.146.133:37200/i","online","2025-05-26 00:15:32","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552444/","geenensp"
"3552443","2025-05-25 18:17:14","http://59.98.117.189:46052/bin.sh","online","2025-05-26 00:05:15","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552443/","geenensp"
"3552442","2025-05-25 18:10:13","http://222.137.146.133:37200/bin.sh","online","2025-05-26 00:07:01","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552442/","geenensp"
"3552440","2025-05-25 18:02:08","http://37.52.241.95:46844/i","online","2025-05-25 23:51:50","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552440/","geenensp"
"3552439","2025-05-25 17:56:10","http://123.129.132.226:39881/i","online","2025-05-26 00:18:03","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552439/","geenensp"
"3552438","2025-05-25 17:53:06","http://42.224.100.216:52856/i","online","2025-05-26 00:00:30","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552438/","geenensp"
"3552437","2025-05-25 17:37:11","http://117.254.99.150:60488/i","online","2025-05-25 23:57:26","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552437/","geenensp"
"3552435","2025-05-25 17:36:08","http://112.248.105.233:40023/bin.sh","online","2025-05-26 00:01:50","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552435/","geenensp"
"3552436","2025-05-25 17:36:08","http://42.224.100.216:52856/bin.sh","online","2025-05-25 23:45:08","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552436/","geenensp"
"3552434","2025-05-25 17:36:07","http://37.52.241.95:46844/bin.sh","online","2025-05-26 00:20:05","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552434/","geenensp"
"3552433","2025-05-25 17:35:06","http://123.129.132.226:39881/bin.sh","online","2025-05-26 00:08:25","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3552433/","geenensp"
